Date,EMIM.AS,IUSN.DE,IWDA.AS
2023-05-03,26.47800064086914,5.64900016784668,71.94999694824219
2023-05-04,26.71500015258789,5.5960001945495605,71.48999786376953
2023-05-05,26.957000732421875,5.695000171661377,72.3949966430664
2023-05-08,27.040000915527344,5.702000141143799,72.625
2023-05-09,27.006999969482422,5.718999862670898,72.87999725341797
2023-05-10,26.982999801635742,5.7210001945495605,72.78500366210938
2023-05-11,26.920000076293945,5.706999778747559,72.98500061035156
2023-05-12,26.8700008392334,5.71999979019165,73.26000213623047
2023-05-15,27.2189998626709,5.776000022888184,73.45500183105469
2023-05-16,27.21500015258789,5.736999988555908,73.33000183105469
2023-05-17,27.263999938964844,5.7729997634887695,73.52999877929688
2023-05-18,27.357999801635742,5.835999965667725,74.58000183105469
2023-05-19,27.29400062561035,5.807000160217285,74.54000091552734
2023-05-22,27.55900001525879,5.8429999351501465,74.80500030517578
2023-05-23,27.43400001525879,5.86899995803833,74.65499877929688
2023-05-24,27.149999618530273,5.743000030517578,73.48999786376953
2023-05-25,27.145999908447266,5.7129998207092285,73.82499694824219
2023-05-26,27.59600067138672,5.771999835968018,74.88500213623047
2023-05-29,27.44499969482422,5.796000003814697,75.1050033569336
2023-05-30,27.28700065612793,5.756999969482422,74.76499938964844
2023-05-31,27.016000747680664,5.706999778747559,74.3499984741211
2023-06-01,27.256000518798828,5.76800012588501,74.33999633789062
2023-06-02,27.986000061035156,5.894000053405762,76.05999755859375
2023-06-05,27.909000396728516,5.88100004196167,76.30000305175781
2023-06-06,28.19499969482422,5.984000205993652,76.4000015258789
2023-06-07,28.24799919128418,6.040999889373779,76.26000213623047
2023-06-08,28.100000381469727,5.974999904632568,75.875
2023-06-09,28.35300064086914,5.982999801635742,76.24500274658203
2023-06-12,28.360000610351562,6.002999782562256,76.45999908447266
2023-06-13,28.54400062561035,6.060999870300293,77.16500091552734
2023-06-14,28.54599952697754,6.048999786376953,77.17500305175781
2023-06-15,28.523000717163086,5.974999904632568,76.90499877929688
2023-06-16,28.552000045776367,5.9720001220703125,77.22000122070312
2023-06-19,28.434999465942383,5.953000068664551,76.73999786376953
2023-06-20,28.09000015258789,5.921000003814697,76.36499786376953
2023-06-21,27.83300018310547,5.89300012588501,76.01000213623047
2023-06-22,27.736000061035156,5.8520002365112305,75.80999755859375
2023-06-23,27.500999450683594,5.814000129699707,75.7699966430664
2023-06-26,27.577999114990234,5.807000160217285,75.59500122070312
2023-06-27,27.68199920654297,5.818999767303467,75.5199966430664
2023-06-28,27.631000518798828,5.881999969482422,76.23999786376953
2023-06-29,27.625,5.932000160217285,76.52999877929688
2023-06-30,27.791000366210938,5.966000080108643,77.19499969482422
2023-07-03,28.09600067138672,5.992000102996826,77.4000015258789
2023-07-04,28.292999267578125,5.999000072479248,77.48500061035156
2023-07-05,28.065000534057617,5.980999946594238,77.41500091552734
2023-07-06,27.43899917602539,5.839000225067139,76.1500015258789
2023-07-07,27.613000869750977,5.9070000648498535,76.1500015258789
2023-07-10,27.50200080871582,5.926000118255615,75.83000183105469
2023-07-11,27.691999435424805,5.978000164031982,76.1449966430664
2023-07-12,28.016000747680664,6.0279998779296875,76.50499725341797
2023-07-13,28.143999099731445,6.02400016784668,76.50499725341797
2023-07-14,28.058000564575195,5.960000038146973,76.48999786376953
2023-07-17,27.94700050354004,5.97599983215332,76.41500091552734
2023-07-18,27.9060001373291,6.034999847412109,76.82499694824219
2023-07-19,27.961000442504883,6.081999778747559,77.50499725341797
2023-07-20,27.841999053955078,6.071000099182129,77.56999969482422
2023-07-21,27.923999786376953,6.078999996185303,77.67500305175781
2023-07-24,28.343000411987305,6.0879998207092285,77.95999908447266
2023-07-25,28.652999877929688,6.123000144958496,78.36000061035156
2023-07-26,28.60099983215332,6.116000175476074,78.08499908447266
2023-07-27,28.822999954223633,6.171000003814697,79.20500183105469
2023-07-28,29.136999130249023,6.1539998054504395,78.95500183105469
2023-07-31,29.152000427246094,6.184000015258789,78.98999786376953
2023-08-01,29.011999130249023,6.166999816894531,78.94999694824219
2023-08-02,28.406999588012695,6.10699987411499,78.0999984741211
2023-08-03,28.52400016784668,6.080999851226807,77.68499755859375
2023-08-04,28.43600082397461,6.0879998207092285,77.59500122070312
2023-08-07,28.243999481201172,6.080999851226807,77.37999725341797
2023-08-08,28.027999877929688,6.0279998779296875,77.22000122070312
2023-08-09,28.05500030517578,6.031000137329102,77.15499877929688
2023-08-10,28.22800064086914,6.046999931335449,77.53500366210938
2023-08-11,27.76300048828125,6.014999866485596,77.0250015258789
2023-08-14,27.719999313354492,6.021999835968018,77.51000213623047
2023-08-15,27.520999908447266,5.982999801635742,76.9800033569336
2023-08-16,27.426000595092773,5.965000152587891,76.84500122070312
2023-08-17,27.49799919128418,5.9070000648498535,76.33999633789062
2023-08-18,27.246000289916992,5.875,75.72000122070312
2023-08-21,27.184999465942383,5.848999977111816,75.7750015258789
2023-08-22,27.368999481201172,5.894000053405762,76.51499938964844
2023-08-23,27.7189998626709,5.933000087738037,77.0
2023-08-24,27.690000534057617,5.9079999923706055,76.69999694824219
2023-08-25,27.740999221801758,5.915999889373779,76.71499633789062
2023-08-28,28.031999588012695,5.979000091552734,77.31999969482422
2023-08-29,28.224000930786133,6.014999866485596,77.96499633789062
2023-08-30,27.975000381469727,6.019000053405762,77.91999816894531
2023-08-31,27.878999710083008,6.068999767303467,78.53500366210938
2023-09-01,28.285999298095703,6.127999782562256,78.88500213623047
2023-09-04,28.4060001373291,6.11299991607666,78.92500305175781
2023-09-05,28.382999420166016,6.0960001945495605,79.20999908447266
2023-09-06,28.222999572753906,6.039999961853027,78.56999969482422
2023-09-07,27.94700050354004,6.00600004196167,78.48500061035156
2023-09-08,27.990999221801758,6.00600004196167,78.63500213623047
2023-09-11,28.125999450683594,5.999000072479248,78.63500213623047
2023-09-12,28.141000747680664,6.007999897003174,78.66999816894531
2023-09-13,28.145999908447266,5.978000164031982,78.63999938964844
2023-09-14,28.488000869750977,6.061999797821045,79.65499877929688
2023-09-15,28.32900047302246,6.031000137329102,79.29000091552734
2023-09-18,28.201000213623047,5.99399995803833,78.91000366210938
2023-09-19,28.047000885009766,5.973999977111816,78.55000305175781
2023-09-20,28.125999450683594,6.0,78.7750015258789
2023-09-21,27.64299964904785,5.896999835968018,77.5199966430664
2023-09-22,27.961999893188477,5.885000228881836,77.48999786376953
2023-09-25,27.965999603271484,5.8979997634887695,77.44999694824219
2023-09-26,27.67799949645996,5.855000019073486,76.83000183105469
2023-09-27,27.833999633789062,5.890999794006348,77.04000091552734
2023-09-28,27.722999572753906,5.9029998779296875,77.16000366210938
2023-09-29,27.816999435424805,5.909999847412109,77.29000091552734
2023-10-02,27.809999465942383,5.861999988555908,77.20500183105469
2023-10-03,27.59000015258789,5.749000072479248,76.25
2023-10-04,27.3439998626709,5.690000057220459,76.0
2023-10-05,27.222999572753906,5.699999809265137,75.96499633789062
2023-10-06,27.55299949645996,5.736999988555908,76.44000244140625
2023-10-09,27.409000396728516,5.760000228881836,76.95500183105469
2023-10-10,27.790000915527344,5.857999801635742,78.03500366210938
2023-10-11,27.89299964904785,5.815000057220459,77.70500183105469
2023-10-12,27.922000885009766,5.797999858856201,78.31999969482422
2023-10-13,27.856000900268555,5.736999988555908,77.83499908447266
2023-10-16,27.934999465942383,5.76800012588501,78.19999694824219
2023-10-17,27.802000045776367,5.814000129699707,77.9800033569336
2023-10-18,27.47599983215332,5.738999843597412,77.57499694824219
2023-10-19,27.28499984741211,5.676000118255615,76.72000122070312
2023-10-20,26.874000549316406,5.565999984741211,75.3550033569336
2023-10-23,26.71299934387207,5.5370001792907715,75.05999755859375
2023-10-24,27.167999267578125,5.554999828338623,75.48500061035156
2023-10-25,26.92099952697754,5.507999897003174,75.16000366210938
2023-10-26,26.798999786376953,5.5229997634887695,74.55500030517578
2023-10-27,26.743999481201172,5.473999977111816,73.9000015258789
2023-10-30,26.80900001525879,5.453999996185303,73.98999786376953
2023-10-31,26.617000579833984,5.539999961853027,74.67500305175781
2023-11-01,26.9689998626709,5.557000160217285,75.48500061035156
2023-11-02,27.354000091552734,5.640999794006348,76.58999633789062
2023-11-03,27.650999069213867,5.749000072479248,76.9749984741211
2023-11-06,27.934999465942383,5.679999828338623,76.7699966430664
2023-11-07,27.93899917602539,5.690999984741211,77.22000122070312
2023-11-08,27.753999710083008,5.63700008392334,76.95500183105469
2023-11-09,27.733999252319336,5.6570000648498535,77.29499816894531
2023-11-10,27.6200008392334,5.611999988555908,77.11000061035156
2023-11-13,27.718000411987305,5.644000053405762,77.6500015258789
2023-11-14,27.915000915527344,5.790999889373779,78.16000366210938
2023-11-15,28.305999755859375,5.840000152587891,78.44000244140625
2023-11-16,27.878999710083008,5.732999801635742,77.98999786376953
2023-11-17,27.88800048828125,5.7820000648498535,78.2699966430664
2023-11-20,28.082000732421875,5.788000106811523,78.33999633789062
2023-11-21,27.989999771118164,5.763000011444092,78.375
2023-11-22,28.05900001525879,5.811999797821045,79.02999877929688
2023-11-23,28.104999542236328,5.801000118255615,78.98999786376953
2023-11-24,27.924999237060547,5.810999870300293,78.83999633789062
